Date,Open,High,Low,Close,Volume,Adj Close
2012-11-26,368.00,376.70001,367.00,375.45001,1394200,348.88751
2012-11-23,372.00,375.64999,365.00,366.85001,715700,340.89594
2012-11-22,368.14999,372.60001,366.29999,370.79999,714400,344.56646
2012-11-21,361.60001,368.00,360.89999,366.79999,663800,340.84946
2012-11-20,361.00,363.79999,356.20001,361.75,666300,336.15675
2012-11-19,358.35001,362.39999,355.14999,358.14999,625200,332.81144
2012-11-16,361.00,365.79999,358.00,359.10001,576200,333.69424
2012-11-15,368.20001,369.35001,360.25,361.75,564900,336.15675
2012-11-14,369.20001,369.20001,369.20001,369.20001,000,343.07968
2012-11-13,370.00,372.70001,367.10001,369.20001,126700,343.07968
2012-11-12,370.20001,373.10001,367.04999,368.75,718900,342.66151
2012-11-09,375.45001,378.04999,369.25,370.79999,934700,344.56646
2012-11-08,364.89999,376.50,295.00,375.39999,2353400,348.84103
2012-11-07,366.00,371.00,365.54999,367.85001,1112100,341.82519
2012-11-06,362.50,367.35001,360.00,366.00,1245000,340.10607
2012-11-05,364.95001,367.50,360.45001,362.50,863100,336.85369
2012-11-02,370.00,372.95001,358.29999,364.60001,5104400,338.80512
2012-11-01,348.00,366.00,348.00,361.25,6803100,335.69212
2012-10-31,348.10001,355.25,348.10001,350.64999,1965600,325.84205
2012-10-30,345.25,349.04999,341.54999,347.54999,2785400,322.96137
2012-10-29,340.00,345.95001,338.00,344.85001,1788600,320.4524
2012-10-26,339.79999,340.10001,334.39999,336.04999,1606300,312.27497
2012-10-25,344.50,348.10001,339.20001,340.10001,3806100,316.03846
2012-10-24,342.89999,342.89999,342.89999,342.89999,000,318.64035
2012-10-23,342.04999,345.00,341.10001,342.89999,1117500,318.64035
2012-10-22,347.00,347.45001,341.79999,343.60001,1046300,319.29084
2012-10-19,347.60001,349.50,343.00,344.54999,1435900,320.17361
2012-10-18,352.39999,352.70001,344.60001,346.10001,2186200,321.61397
2012-10-17,353.54999,355.50,349.75,352.04999,1059400,327.143
2012-10-16,353.10001,357.39999,351.00,352.29999,740700,327.37531
2012-10-15,351.00,353.64999,350.75,351.89999,596300,327.00362
2012-10-12,355.00,355.89999,349.04999,352.04999,2587700,327.143
2012-10-11,362.00,364.50,357.54999,358.25,2960700,332.90437
2012-10-10,364.85001,365.89999,360.00,360.85001,1533800,335.32043
2012-10-09,367.00,368.29999,360.45001,367.14999,1091300,341.1747
2012-10-08,372.00,372.89999,363.75,365.39999,961500,339.54851
2012-10-05,383.54999,384.60001,320.50,373.25,1934900,346.84314
2012-10-04,382.00,385.00,378.54999,382.89999,1427300,355.81041
2012-10-03,384.25,387.25,379.20001,380.25,2132600,353.3479
2012-10-02,382.70001,382.70001,382.70001,382.70001,000,355.62458
2012-10-01,379.00,386.39999,377.50,382.70001,1358900,355.62458
2012-09-28,378.00,383.64999,378.00,381.04999,2112600,354.09129
2012-09-27,379.89999,380.29999,368.00,375.70001,2040200,349.11982
2012-09-26,376.14999,381.50,376.14999,379.85001,538000,352.97621
2012-09-25,380.20001,383.00,375.54999,377.25,1242900,350.56015
2012-09-24,375.29999,383.64999,371.10001,380.45001,2115700,353.53376
2012-09-21,374.39999,382.54999,372.00,378.00,1560300,351.25709
2012-09-20,370.00,375.00,368.00,373.04999,2015500,346.65728
2012-09-19,369.70001,369.70001,369.70001,369.70001,000,343.54431
2012-09-18,384.20001,385.00,368.64999,369.70001,2264500,343.54431
2012-09-17,393.39999,394.95001,380.50,384.79999,1075600,357.57599
2012-09-14,395.95001,395.95001,387.54999,391.54999,2101100,363.84843
2012-09-13,387.10001,389.35001,385.50,387.89999,679500,360.45667
2012-09-12,377.25,386.00,375.29999,384.54999,1004000,357.34367
2012-09-11,373.50,377.00,372.10001,374.85001,558200,348.32995
2012-09-10,380.00,382.29999,375.00,376.45001,706500,349.81676
2012-09-07,381.50,384.79999,376.89999,377.79999,1149600,351.07122
2012-09-06,362.50,379.00,360.70001,377.45001,1945600,350.74601
2012-09-05,361.00,364.00,357.70001,362.10001,690700,336.48199
2012-09-04,363.00,366.00,360.39999,363.04999,559400,337.36476
2012-09-03,362.89999,372.50,361.64999,364.20001,1001600,338.43343
2012-08-31,369.00,372.50,360.54999,362.60001,1652800,336.94662
2012-08-30,364.00,370.00,362.10001,369.00,1558600,342.89382
2012-08-29,364.00,369.00,361.50,364.14999,1161000,338.38695
2012-08-28,360.50,365.00,359.00,363.64999,779400,337.92232
2012-08-27,366.50,366.85001,360.04999,361.25,603600,335.69212
2012-08-24,362.95001,366.50,360.25,365.10001,1124300,339.26975
2012-08-23,355.64999,366.75,355.64999,363.10001,1819800,337.41124
2012-08-22,355.00,357.45001,350.25,354.50,1625300,329.41968
2012-08-21,350.64999,358.50,350.64999,355.75,1130500,330.58124
2012-08-20,353.50,353.50,353.50,353.50,000,328.49042
2012-08-17,349.39999,354.50,346.50,353.50,1072400,328.49042
2012-08-16,354.20001,354.70001,347.00,349.39999,1109500,324.68049
2012-08-15,355.50,355.50,355.50,355.50,000,330.34893
2012-08-14,356.00,357.54999,352.39999,355.50,549800,330.34893
2012-08-13,348.00,356.64999,347.35001,355.60001,668600,330.44186
2012-08-10,344.20001,352.00,343.29999,349.70001,603800,324.95928
2012-08-09,351.00,355.00,344.50,345.60001,794800,321.14934
2012-08-08,350.00,352.50,347.35001,350.54999,853600,325.74912
2012-08-07,347.54999,350.79999,345.00,348.39999,1702300,323.75123
2012-08-06,350.00,353.00,343.54999,345.79999,1146000,321.33518
2012-08-03,338.50,348.25,336.00,347.14999,1116500,322.58967
2012-08-02,338.00,341.50,337.10001,340.04999,534100,315.99198
2012-08-01,340.20001,341.50,335.64999,339.54999,671700,315.52735
2012-07-31,336.39999,343.39999,336.39999,340.04999,1752000,315.99198
2012-07-30,335.00,338.04999,325.29999,332.70001,2615000,309.162
2012-07-27,333.04999,337.20001,331.70001,334.39999,1511000,310.74171
2012-07-26,339.50,341.50,327.35001,329.95001,1929300,306.60656
2012-07-25,346.00,349.89999,334.29999,338.64999,3221800,314.69103
2012-07-24,353.00,353.00,340.60001,345.89999,3615800,321.42811
2012-07-23,360.60001,361.70001,353.00,356.45001,759500,331.23173
2012-07-20,368.95001,372.00,362.29999,363.29999,629100,337.59708
2012-07-19,366.25,369.70001,365.25,368.54999,977900,342.47565
2012-07-18,365.00,367.00,363.04999,364.35001,1845700,338.57281
2012-07-17,357.00,364.35001,353.20001,362.64999,1521800,336.99307
2012-07-16,358.00,361.50,354.20001,355.75,1061700,330.58124
2012-07-13,361.50,364.70001,357.00,358.85001,1786300,333.46192
2012-07-12,368.00,369.00,355.54999,359.25,4760800,333.83362
2012-07-11,384.00,384.95001,371.50,374.29999,4532600,347.81884
2012-07-10,387.79999,390.95001,383.50,384.50,1492200,357.29722
2012-07-09,389.04999,391.75,384.10001,385.89999,1233300,358.59817
2012-07-06,394.60001,395.04999,389.04999,392.14999,1403500,364.40599
2012-07-05,394.75,396.85001,391.04999,395.64999,1374800,367.65837
2012-07-04,401.14999,403.79999,392.00,394.75,1359700,366.82205
2012-07-03,401.00,404.50,398.50,400.50,1038800,372.16525
2012-07-02,401.20001,402.95001,398.50,400.25,891100,371.93293
2012-06-29,401.39999,409.75,398.25,399.89999,1844200,371.60769
2012-06-28,397.54999,399.85001,396.20001,398.79999,796300,370.58551
2012-06-27,402.14999,404.70001,398.10001,399.20001,423800,367.24022
2012-06-26,398.14999,402.60001,397.20001,401.04999,519900,368.94209
2012-06-25,399.29999,402.39999,397.50,400.04999,593700,368.02215
2012-06-22,393.00,404.50,393.00,400.04999,1124300,368.02215
2012-06-21,397.10001,403.50,396.25,401.75,1200100,369.58606
2012-06-20,399.54999,401.89999,397.29999,400.00,1278300,367.97616
2012-06-19,394.00,401.00,394.00,399.54999,725500,367.56218
2012-06-18,398.25,402.70001,387.14999,395.29999,1088000,363.65243
2012-06-15,397.00,401.00,395.60001,397.95001,757300,366.0903
2012-06-14,398.79999,398.79999,392.10001,394.35001,852300,362.77851
2012-06-13,394.00,398.45001,393.29999,396.54999,912300,364.80236
2012-06-12,396.00,397.39999,387.00,393.14999,2230000,361.67457
2012-06-11,404.00,407.50,397.14999,400.25,730800,368.20615
2012-06-08,399.50,405.00,397.20001,403.35001,1054200,371.05797
2012-06-07,410.10001,414.89999,399.04999,400.79999,1148000,368.71211
2012-06-06,400.20001,412.45001,400.20001,410.60001,1291300,377.72754
2012-06-05,396.14999,404.39999,394.45001,398.60001,781100,366.68825
2012-06-04,394.89999,402.75,394.10001,396.25,509800,364.52639
2012-06-01,404.39999,405.10001,398.00,401.50,1182800,369.35608
2012-05-31,405.60001,415.75,404.00,410.00,1645800,377.17557
2012-05-30,405.29999,415.00,405.29999,412.14999,825000,379.15344
2012-05-29,398.54999,411.35001,397.00,409.75,733300,376.94558
2012-05-28,395.00,401.85001,394.39999,399.85001,623200,367.83818
2012-05-25,392.00,396.00,388.25,394.10001,493700,362.54852
2012-05-24,385.00,393.70001,380.10001,392.29999,854500,360.89261
2012-05-23,382.50,386.89999,378.70001,384.95001,662900,354.13107
2012-05-22,384.79999,387.60001,380.20001,381.45001,846500,350.91128
2012-05-21,388.04999,393.89999,380.00,383.20001,1075400,352.52118
2012-05-18,382.50,393.04999,382.35001,391.25,873900,359.92669
2012-05-17,391.04999,395.85001,385.79999,390.75,1530600,359.46672
2012-05-16,400.25,407.89999,388.54999,390.35001,1532600,359.09875
2012-05-15,398.35001,409.89999,398.35001,404.25,962300,371.88591
2012-05-14,398.29999,406.14999,398.29999,403.50,816800,371.19596
2012-05-11,405.00,411.60001,397.14999,400.89999,765300,368.80411
2012-05-10,406.50,415.60001,406.14999,408.64999,981300,375.93364
2012-05-09,401.25,409.75,399.35001,406.25,1278600,373.72579
2012-05-08,409.10001,409.14999,395.04999,404.00,1816300,371.65593
2012-05-07,409.89999,420.50,407.00,413.85001,1112700,380.71735
2012-05-04,412.35001,419.89999,411.25,414.89999,1992100,381.68327
2012-05-03,403.79999,413.64999,402.70001,412.35001,1778300,379.33743
2012-05-02,406.20001,409.70001,402.20001,404.00,1153500,371.65593
2012-05-01,405.04999,405.04999,405.04999,405.04999,000,372.62185
2012-04-30,405.10001,408.79999,402.00,405.04999,860400,372.62185
2012-04-27,402.00,409.00,402.00,405.79999,916000,373.31181
2012-04-26,412.00,412.64999,398.50,402.64999,4548800,370.414
2012-04-25,423.00,423.00,405.79999,410.39999,6026400,377.54354
2012-04-24,426.89999,444.10001,426.89999,442.00,1845200,406.61366
2012-04-23,421.10001,426.45001,421.10001,424.14999,806800,390.19272
2012-04-20,420.89999,427.89999,420.70001,424.79999,948800,390.79068
2012-04-19,428.95001,428.95001,419.20001,420.64999,1601800,386.97293
2012-04-18,425.20001,429.50,424.64999,427.39999,744000,393.18253
2012-04-17,420.00,425.00,419.89999,421.20001,2027600,387.47891
2012-04-16,419.00,427.64999,413.20001,420.95001,2338300,387.24893
2012-04-13,423.20001,437.95001,413.10001,419.29999,3579100,385.731
2012-04-12,443.29999,446.10001,437.45001,439.10001,356200,403.94584
2012-04-11,440.54999,448.00,440.10001,445.95001,1000000,410.24744
2012-04-10,439.29999,449.29999,439.29999,445.39999,1333300,409.74145
2012-04-09,438.54999,444.89999,437.20001,439.04999,609500,403.89983
2012-04-06,443.79999,443.79999,443.79999,443.79999,000,408.26954
2012-04-05,443.79999,443.79999,443.79999,443.79999,000,408.26954
2012-04-04,443.00,451.70001,440.25,443.79999,1050800,408.26954
2012-04-03,445.35001,448.89999,441.14999,446.50,764200,410.75339
2012-04-02,437.60001,444.00,436.29999,443.14999,1242900,407.67159
2012-03-30,435.29999,441.70001,431.04999,440.10001,1517200,404.86578
2012-03-29,428.85001,439.00,421.54999,436.79999,3047400,401.82996
2012-03-28,427.00,431.00,422.00,429.85001,1566800,395.43639
2012-03-27,424.04999,429.70001,416.25,428.39999,1537400,394.10247
2012-03-26,425.00,429.79999,420.95001,423.10001,1246900,389.22679
2012-03-23,420.25,427.60001,420.10001,425.25,1699100,391.20466
2012-03-22,428.79999,432.79999,419.25,421.29999,1074500,387.57088
2012-03-21,428.50,433.95001,423.20001,427.60001,892300,393.36653
2012-03-20,425.25,430.39999,425.20001,429.60001,1208400,395.20641
2012-03-19,425.14999,429.00,419.95001,428.00,1023500,393.7345
2012-03-16,430.10001,435.89999,426.50,428.54999,707000,394.24045
2012-03-15,421.85001,431.79999,420.54999,427.45001,1338500,393.22854
2012-03-14,431.54999,431.95001,421.39999,426.04999,1198900,391.9406
2012-03-13,432.10001,434.00,427.54999,430.95001,1054600,396.44833
2012-03-12,435.10001,440.14999,429.50,437.75,1735400,402.70392
2012-03-09,443.50,448.04999,429.25,432.20001,1581700,397.59826
2012-03-08,439.95001,439.95001,439.95001,439.95001,000,404.7278
2012-03-07,428.79999,444.00,428.60001,439.95001,2082200,404.7278
2012-03-06,427.89999,439.00,426.50,432.10001,905500,397.50626
2012-03-05,425.00,434.45001,422.00,431.35001,506300,396.8163
2012-03-02,426.10001,443.04999,420.35001,429.00,1143600,394.65444
2012-03-01,433.00,433.00,418.89999,424.85001,1028900,390.83669
2012-02-29,424.64999,436.25,421.29999,432.35001,1156300,397.73624
2012-02-28,424.89999,430.89999,418.50,420.25,1285000,386.60496
2012-02-27,440.00,440.79999,422.14999,424.79999,780800,390.79068
2012-02-24,440.10001,447.79999,435.35001,437.89999,698600,402.8419
2012-02-23,439.25,445.95001,436.39999,441.45001,1313900,406.10771
2012-02-22,443.70001,451.00,440.04999,442.79999,1414600,407.3496
2012-02-21,447.10001,450.70001,441.20001,443.70001,1405300,408.17757
2012-02-20,448.85001,448.85001,448.85001,448.85001,000,412.91526
2012-02-17,445.00,453.00,438.25,448.85001,1489200,412.91526
2012-02-16,435.00,440.50,433.04999,439.35001,784800,404.17583
2012-02-15,436.10001,440.75,433.39999,436.10001,1066100,401.18602
2012-02-14,434.89999,439.75,432.00,435.10001,618100,400.26608
2012-02-13,446.00,448.00,435.45001,436.60001,767300,401.64599
2012-02-10,445.00,450.45001,441.04999,449.35001,986200,413.37523
2012-02-09,430.45001,448.39999,428.39999,445.60001,1838700,409.92545
2012-02-08,428.35001,438.75,428.29999,434.60001,1623400,399.80611
2012-02-07,427.14999,431.35001,426.00,428.04999,941800,393.78048
2012-02-06,429.95001,432.14999,422.60001,427.10001,778900,392.90656
2012-02-03,426.00,429.04999,421.75,427.45001,1859100,393.22854
2012-02-02,413.00,429.00,413.00,426.04999,3295600,391.9406
2012-02-01,413.00,414.60001,410.00,411.85001,1059000,378.87746
2012-01-31,410.54999,415.50,410.10001,413.89999,1258000,380.76333
2012-01-30,415.10001,422.00,408.00,409.79999,1208900,376.99157
2012-01-27,421.00,422.00,415.70001,418.00,794400,384.53509
2012-01-26,419.54999,419.54999,419.54999,419.54999,000,385.96099
2012-01-25,419.04999,422.89999,416.00,419.54999,1168000,385.96099
2012-01-24,415.75,422.00,415.10001,419.04999,1189400,385.50102
2012-01-23,410.75,420.50,410.75,415.79999,1479200,380.67133
2012-01-20,415.00,424.89999,410.10001,413.75,4306300,378.79453
2012-01-19,406.00,409.39999,399.25,404.14999,1336600,370.00558
2012-01-18,410.10001,413.89999,402.54999,404.10001,831300,369.95981
2012-01-17,406.00,419.00,405.89999,415.14999,1764200,380.07625
2012-01-16,398.50,408.79999,397.54999,407.45001,768000,373.02679
2012-01-13,394.39999,404.85001,390.70001,401.00,1094400,367.12171
2012-01-12,390.00,397.45001,382.50,391.45001,2920800,358.37855
2012-01-11,403.75,406.95001,399.39999,401.29999,1014700,367.39635
2012-01-10,404.04999,407.60001,401.89999,403.54999,1190400,369.45626
2012-01-09,407.00,408.50,400.04999,401.14999,847000,367.25903
2012-01-06,412.95001,412.95001,403.10001,405.75,1247800,371.47041
2012-01-05,415.70001,422.89999,411.20001,414.95001,1136700,379.89316
2012-01-04,418.70001,425.00,415.35001,418.25,1903400,382.91435
2012-01-03,402.35001,417.89999,401.35001,416.50,2161800,381.3122
2012-01-02,399.00,401.89999,395.39999,399.00,640600,365.29068
2011-12-30,395.20001,402.50,395.20001,398.70001,1200300,365.01603
2011-12-29,396.00,400.39999,394.50,398.35001,1485100,364.6956
2011-12-28,405.35001,410.75,394.25,397.04999,1657700,363.50541
2011-12-27,408.00,411.70001,404.00,406.85001,607800,372.47748
2011-12-26,403.14999,411.79999,403.14999,406.29999,915300,371.97393
2011-12-23,401.00,409.00,395.75,406.00,1150800,371.69929
2011-12-22,396.04999,403.10001,393.50,397.54999,1846600,363.96317
2011-12-21,402.89999,411.89999,393.39999,407.14999,2223800,372.75212
2011-12-20,402.20001,407.00,392.00,396.14999,1383100,362.68145
2011-12-19,399.04999,405.14999,392.29999,404.00,1051000,369.86825
2011-12-16,402.35001,409.39999,396.35001,403.64999,1762600,369.54782
2011-12-15,415.00,418.00,402.50,406.60001,4353400,372.2486
2011-12-14,410.04999,417.85001,409.39999,415.54999,1702600,380.44245
2011-12-13,413.70001,420.89999,405.25,412.60001,1900100,377.74169
2011-12-12,405.20001,419.79999,402.70001,414.75,2039600,379.71005
2011-12-09,408.50,412.89999,401.54999,404.95001,1472000,370.73801
2011-12-08,400.10001,415.25,398.54999,412.75,3200900,377.87902
2011-12-07,390.00,405.60001,388.00,404.10001,3246100,369.95981
2011-12-06,390.14999,390.14999,390.14999,390.14999,000,357.18836
2011-12-05,390.10001,397.00,386.54999,390.14999,1573700,357.18836
2011-12-02,384.85001,400.00,379.04999,391.79999,4940500,358.69895
2011-12-01,384.00,394.00,381.64999,386.45001,1416100,353.80097
2011-11-30,373.89999,382.00,371.79999,377.20001,3102200,345.33245
2011-11-29,373.89999,376.00,370.54999,373.70001,2556100,342.12815
2011-11-28,374.79999,376.79999,369.20001,372.04999,2122600,340.61752
2011-11-25,367.00,373.00,365.00,369.95001,3449700,338.69496
2011-11-24,363.29999,374.39999,361.89999,370.64999,1574800,339.33581
2011-11-23,373.95001,374.79999,361.25,365.89999,1184900,334.98711
2011-11-22,370.10001,380.00,368.25,377.79999,1407800,345.88174
2011-11-21,370.00,374.50,365.64999,370.10001,1279000,338.83229
2011-11-18,365.10001,377.00,360.04999,374.00,2043000,342.40279
2011-11-17,371.54999,378.10001,363.10001,367.64999,1477800,336.58926
2011-11-16,382.00,384.10001,368.25,374.14999,1405200,342.54011
2011-11-15,384.95001,386.89999,382.20001,383.75,884900,351.32907
2011-11-14,382.35001,389.45001,382.35001,387.39999,1643500,354.67069
2011-11-11,374.00,387.29999,370.45001,382.10001,3745900,349.81847
2011-11-09,369.29999,380.50,369.29999,376.50,1169100,344.69158
2011-11-08,368.35001,373.50,367.20001,369.29999,374800,338.09986
2011-11-04,373.20001,377.00,368.50,371.85001,982400,340.43444
2011-11-03,373.85001,373.85001,366.75,370.79999,1029900,339.47313
2011-11-02,369.95001,377.00,364.54999,374.14999,1444200,342.54011
2011-11-01,367.75,374.89999,364.95001,372.04999,1989400,340.61752
2011-10-31,375.00,385.00,363.39999,366.60001,3505400,335.62798
2011-10-28,376.54999,390.00,365.64999,374.04999,1698700,342.44856
2011-10-26,370.10001,374.50,367.14999,368.70001,147400,337.55057
2011-10-25,360.54999,381.95001,354.20001,372.14999,2636200,340.70908
2011-10-24,357.04999,365.00,355.70001,358.10001,652100,327.8461
2011-10-21,356.39999,358.00,350.25,354.04999,615200,324.13825
2011-10-20,352.25,355.89999,347.00,354.54999,486700,324.596
2011-10-19,346.79999,358.89999,346.79999,357.60001,945700,327.38834
2011-10-18,348.64999,351.70001,342.70001,346.04999,540500,316.81412
2011-10-17,364.04999,366.39999,354.75,356.79999,1010400,326.65591
2011-10-14,346.70001,364.95001,346.70001,363.29999,1659300,332.60676
2011-10-13,353.00,355.00,348.50,349.50,971900,319.97266
2011-10-12,347.04999,358.70001,347.04999,350.54999,2497900,320.93394
2011-10-11,352.29999,353.95001,338.64999,341.70001,1068100,312.83165
2011-10-10,335.04999,350.00,334.29999,348.89999,763000,319.42335
2011-10-07,338.00,345.00,330.00,333.79999,1872100,305.59906
2011-10-05,336.04999,341.85001,326.00,327.95001,1345800,300.24331
2011-10-04,326.54999,338.00,325.35001,333.54999,1205500,305.37018
2011-10-03,335.00,336.75,323.60001,330.20001,1277900,302.30322
2011-09-30,348.50,352.79999,335.10001,340.79999,1208000,312.00767
2011-09-29,346.00,350.00,342.25,347.60001,1298300,318.23319
2011-09-28,351.39999,358.39999,345.14999,347.54999,1853000,318.18739
2011-09-27,343.29999,353.79999,343.00,348.20001,1847800,318.7825
2011-09-26,340.35001,346.50,337.20001,340.04999,1651100,311.32103
2011-09-23,338.00,348.89999,334.29999,339.50,1964000,310.81751
2011-09-22,350.75,352.70001,337.14999,340.35001,1568100,311.5957
2011-09-21,351.89999,359.95001,351.10001,356.64999,1708400,326.51859
2011-09-20,341.95001,355.00,340.20001,350.95001,2080000,321.30017
2011-09-19,339.00,344.79999,337.00,341.00,958700,312.19078
2011-09-16,349.20001,354.35001,337.75,338.75,1500000,310.13087
2011-09-15,346.10001,350.00,339.00,348.20001,1859700,318.7825
2011-09-14,330.10001,346.39999,326.35001,342.39999,2230900,313.4725
2011-09-13,327.79999,333.60001,323.35001,329.10001,1112300,301.29615
2011-09-12,329.00,332.29999,323.00,325.20001,1758500,297.72565
2011-09-09,338.25,342.00,332.29999,338.35001,1805000,309.76467
2011-09-08,330.04999,344.00,330.04999,338.14999,2213300,309.58155
2011-09-07,326.60001,330.95001,326.10001,329.54999,1529800,301.70812
2011-09-06,320.00,330.00,312.29999,323.04999,2041300,295.75727
2011-09-05,330.00,333.29999,320.00,321.75,2732300,294.56711
2011-09-02,345.10001,352.95001,328.60001,334.35001,1530800,306.10261
2011-08-30,334.39999,338.39999,325.60001,335.25,1382300,306.92657
2011-08-29,323.14999,335.75,323.14999,328.89999,1250600,301.11304
2011-08-26,326.60001,330.75,316.39999,319.75,1005500,292.73608
2011-08-25,331.79999,332.89999,325.25,328.20001,1861200,300.47219
2011-08-24,333.00,335.00,326.20001,329.85001,1277300,301.98279
2011-08-23,335.00,338.00,320.70001,332.95001,1128500,304.82089
2011-08-22,317.60001,337.45001,315.10001,332.35001,1044800,304.27158
2011-08-19,320.00,327.95001,310.50,320.35001,1561900,293.28539
2011-08-18,345.00,345.50,323.95001,328.14999,2396100,300.4264
2011-08-17,338.00,352.25,338.00,344.29999,1644300,315.21197
2011-08-16,345.00,348.85001,336.70001,340.39999,957200,311.64146
2011-08-12,356.00,357.70001,337.00,342.95001,1871800,313.97605
2011-08-11,349.00,356.70001,347.54999,352.89999,1240100,323.08541
2011-08-10,353.00,358.29999,349.14999,354.89999,2147600,324.91644
2011-08-09,340.10001,352.10001,338.29999,346.75,3496900,317.45499
2011-08-08,355.00,360.39999,337.00,357.85001,2845300,327.61722
2011-08-05,362.04999,370.70001,359.04999,367.29999,1343000,336.26883
2011-08-04,379.64999,383.64999,375.00,375.70001,1077100,343.95918
2011-08-03,379.00,385.00,376.00,381.20001,1265100,348.99451
2011-08-02,391.04999,391.89999,382.10001,383.45001,862600,351.05442
2011-08-01,391.50,397.20001,387.00,391.89999,498100,358.79051
2011-07-29,391.54999,400.00,388.00,389.29999,1097900,356.41017
2011-07-28,395.89999,399.89999,391.29999,395.00,1206700,361.62862
2011-07-27,408.04999,409.89999,401.45001,402.54999,1148300,368.54075
2011-07-26,409.89999,412.29999,405.14999,410.45001,1148100,375.77334
2011-07-25,406.00,411.60001,401.79999,410.14999,682800,375.49867
2011-07-22,404.95001,407.00,402.04999,405.85001,1263300,371.56196
2011-07-21,398.00,402.79999,392.95001,401.10001,829200,367.21327
2011-07-20,417.00,417.00,395.04999,398.95001,4690600,365.24491
2011-07-19,414.85001,417.00,410.64999,415.20001,912600,380.12204
2011-07-18,412.14999,416.29999,410.29999,413.64999,518400,378.70297
2011-07-15,414.20001,417.00,410.39999,414.79999,570100,379.75581
2011-07-14,411.14999,414.89999,410.04999,411.50,563300,376.73462
2011-07-13,410.50,415.39999,410.50,413.50,667200,378.56565
2011-07-12,412.50,417.64999,407.60001,414.60001,1696100,379.57272
2011-07-11,427.29999,429.00,417.35001,420.89999,464700,385.34046
2011-07-08,431.00,435.00,350.00,431.50,1154800,395.04493
2011-07-07,424.00,432.39999,420.04999,431.04999,893700,394.63294
2011-07-06,427.79999,429.79999,422.60001,424.85001,2508100,388.95676
2011-07-05,422.64999,430.50,422.50,428.00,1017900,391.84063
2011-07-04,427.70001,427.70001,422.29999,424.39999,1630400,388.54477
2011-07-01,423.79999,424.95001,418.00,423.14999,1060700,387.40037
2011-06-30,422.45001,424.04999,411.60001,417.60001,1555300,382.31927
2011-06-29,418.70001,422.70001,417.75,420.54999,785400,385.02002
2011-06-28,421.10001,424.00,413.00,419.10001,1311800,380.03048
2011-06-27,422.45001,428.29999,418.29999,422.64999,892700,383.24953
2011-06-24,409.60001,425.79999,408.10001,424.20001,1119600,384.65505
2011-06-23,402.25,412.00,402.25,409.89999,808900,371.68812
2011-06-22,402.60001,408.95001,401.50,403.79999,836500,366.15677
2011-06-21,402.60001,405.50,395.50,402.39999,1005900,364.88728
2011-06-20,410.00,412.45001,381.45001,402.29999,1829400,364.7966
2011-06-17,413.60001,418.89999,408.00,408.85001,747500,370.73601
2011-06-16,422.64999,423.00,414.75,416.04999,1129000,377.26479
2011-06-15,437.00,438.45001,422.14999,424.39999,2074100,384.83639
2011-06-14,435.50,440.00,435.50,436.85001,456800,396.12578
2011-06-13,434.45001,438.50,432.60001,435.45001,689000,394.8563
2011-06-10,437.79999,442.00,434.10001,437.45001,718400,396.66986
2011-06-09,440.50,442.54999,435.50,438.79999,922000,397.89398
2011-06-08,441.79999,443.29999,437.60001,441.20001,440800,400.07027
2011-06-07,442.50,444.50,439.54999,440.60001,941400,399.5262
2011-06-06,442.00,446.95001,438.00,445.04999,390100,403.56134
2011-06-03,439.00,449.89999,439.00,443.10001,545200,401.79314
2011-06-02,445.00,447.45001,441.29999,442.95001,619300,401.65713
2011-06-01,445.10001,450.89999,445.10001,448.29999,446500,406.50837
2011-05-31,440.39999,450.50,440.39999,446.39999,1909400,404.7855
2011-05-30,441.54999,446.64999,439.64999,441.79999,616900,400.61432
2011-05-27,433.10001,444.70001,433.10001,442.04999,597000,400.84101
2011-05-26,437.10001,439.85001,432.75,434.89999,1706700,394.35756
2011-05-25,442.00,442.00,430.54999,435.60001,950800,394.99231
2011-05-24,438.54999,444.95001,438.54999,439.89999,706800,398.89144
2011-05-23,440.00,442.00,435.00,440.04999,336300,399.02745
2011-05-20,446.79999,448.85001,440.50,447.35001,372800,405.64695
2011-05-19,448.60001,448.60001,440.20001,442.79999,284800,401.52109
2011-05-18,438.00,450.00,438.00,446.14999,873200,404.5588
2011-05-17,437.20001,443.70001,434.29999,437.50,786000,396.71518
2011-05-16,444.70001,444.70001,435.14999,439.95001,748600,398.9368
2011-05-13,433.00,445.20001,432.50,442.54999,1182600,401.2944
2011-05-12,434.14999,439.79999,431.60001,433.29999,524800,392.90671
2011-05-11,439.89999,442.89999,435.25,439.14999,702200,398.21136
2011-05-10,435.10001,442.45001,432.20001,436.29999,361600,395.62704
2011-05-09,440.54999,442.50,435.20001,436.14999,287800,395.49103
2011-05-06,437.00,452.89999,435.20001,442.45001,1228700,401.20374
2011-05-05,436.00,438.70001,428.00,432.50,1340000,392.1813
2011-05-04,438.35001,440.79999,428.00,437.00,939500,396.26179
2011-05-03,445.00,449.89999,433.00,436.64999,817400,395.94442
2011-05-02,450.00,453.89999,443.00,447.60001,539400,405.87364
2011-04-29,446.00,451.64999,444.14999,450.29999,863500,408.32192
2011-04-28,454.00,454.79999,445.00,446.60001,1558500,404.96686
2011-04-27,448.79999,454.70001,444.39999,451.10001,4569100,409.04736
2011-04-26,465.00,467.79999,454.04999,464.70001,724500,421.37954
